"","variablename","time","x_disp","y_disp"
"1","drop_disp",0,0.00598426829842415,0.0191596887751344
"2","drop_disp",0.033,-0.000613958355657025,-0.00983697464305087
"3","drop_disp",0.067,-0.00737705904088108,-0.0396731986251413
"4","drop_disp",0.1,-0.0138968682391087,-0.0685714889390476
"5","drop_disp",0.133,-0.0203617495585812,-0.0973902907809793
"6","drop_disp",0.167,-0.0269523687768746,-0.126980532413613
"7","drop_disp",0.2,-0.0332678504508515,-0.155585527402314
"8","drop_disp",0.233,-0.0394895317186163,-0.184063467063837
"9","drop_disp",0.267,-0.0457866609932914,-0.213259105243482
"10","drop_disp",0.3,-0.0517738014562969,-0.24144498405328
"11","drop_disp",0.333,-0.0576228977070137,-0.269473993759423
"12","drop_disp",0.367,-0.0634888326762243,-0.298181748606046
"13","drop_disp",0.4,-0.0690109516715743,-0.325874935789001
"14","drop_disp",0.433,-0.0743490730519737,-0.353397511146071
"15","drop_disp",0.467,-0.0796408065870608,-0.381574205078922
"16","drop_disp",0.5,-0.0845600351303892,-0.408747606690419
"17","drop_disp",0.533,-0.0892515576700287,-0.435750417077603
"18","drop_disp",0.567,-0.0938330794980014,-0.463395789737393
"19","drop_disp",0.6,-0.0980223289008772,-0.490061293044459
"20","drop_disp",0.633,-0.101946256970237,-0.516567225209013
"21","drop_disp",0.667,-0.10570051961648,-0.543715329696651
"22","drop_disp",0.7,-0.109054708391405,-0.569915131216898
"23","drop_disp",0.733,-0.112115387871818,-0.595974376204523
"24","drop_disp",0.767,-0.114954675717439,-0.622684225117758
"25","drop_disp",0.8,-0.117400026299336,-0.648481666452424
"26","drop_disp",0.833,-0.11953558029445,-0.674162551090886
"27","drop_disp",0.867,-0.121409204625765,-0.70050874836717
"28","drop_disp",0.9,-0.122909667598483,-0.725979378157628
"29","drop_disp",0.933,-0.124097331952713,-0.75135965421889
"30","drop_disp",0.967,-0.124995945379714,-0.77742373263641
"31","drop_disp",1,-0.125556214517703,-0.802647269974447
"32","drop_disp",1.033,-0.125814191834463,-0.827806504992677
"33","drop_disp",1.067,-0.125770496462245,-0.853669591901752
"34","drop_disp",1.1,-0.125435558409401,-0.878723348578129
"35","drop_disp",1.133,-0.124821491199471,-0.903736923304502
"36","drop_disp",1.167,-0.123907600474567,-0.929474194496946
"37","drop_disp",1.2,-0.122759211942269,-0.954428339397634
"38","drop_disp",1.233,-0.121365792504603,-0.979363369542208
"39","drop_disp",1.267,-0.119687893707673,-1.00504054697949
"40","drop_disp",1.3,-0.117838706737844,-1.02995538918911
"41","drop_disp",1.333,-0.115787217424342,-1.05486867565826
"42","drop_disp",1.367,-0.11347841015607,-1.08054059902277
"43","drop_disp",1.4,-0.111064633513291,-1.10546584179233
"44","drop_disp",1.433,-0.108497327305148,-1.13040372371532
"45","drop_disp",1.467,-0.105709583020561,-1.15611478222505
"46","drop_disp",1.5,-0.102883090702346,-1.18109045609034
"47","drop_disp",1.533,-0.0999553043232032,-1.20609018887404
"48","drop_disp",1.567,-0.0968514335238308,-1.23187613164524
"49","drop_disp",1.6,-0.0937721358799563,-1.25693464817677
"50","drop_disp",1.633,-0.0906448919132131,-1.28202665948749
"51","drop_disp",1.667,-0.0873912190950591,-1.30791702964341
"52","drop_disp",1.7,-0.0842202796900867,-1.3330855466325
"53","drop_disp",1.733,-0.0810538448011056,-1.35829569981206
"54","drop_disp",1.767,-0.0778139280128576,-1.38431595251725
"55","drop_disp",1.8,-0.0747079915289905,-1.40961812357058
"56","drop_disp",1.833,-0.0716563789268082,-1.43496907902821
"57","drop_disp",1.867,-0.0685855640813252,-1.46114150334374
"58","drop_disp",1.9,-0.0656915969526009,-1.48659785313661
"59","drop_disp",1.933,-0.0628974319772396,-1.51210890300981
"60","drop_disp",1.967,-0.060137475697535,-1.53845188336229
"61","drop_disp",2,-0.0575873509928886,-1.56407856467451
"62","drop_disp",2.033,-0.0551761597159878,-1.58976392419383
"63","drop_disp",2.067,-0.0528489436992151,-1.61628977560239
"64","drop_disp",2.1,-0.0507528873288783,-1.64209617957374
"65","drop_disp",2.133,-0.0488260663718247,-1.6679624340555
"66","drop_disp",2.167,-0.0470258657682709,-1.69467474148041
"67","drop_disp",2.2,-0.0454645323596262,-1.72066102887079
"68","drop_disp",2.233,-0.0440911105461592,-1.74670491742803
"69","drop_disp",2.267,-0.0428759292922645,-1.77359665528308
"70","drop_disp",2.3,-0.0418920112273021,-1.7997524424905
"71","drop_disp",2.333,-0.0411005008450713,-1.82596014515398
"72","drop_disp",2.367,-0.0404841923734698,-1.8530136460909
"73","drop_disp",2.4,-0.0400755461300988,-1.87931869926368
"74","drop_disp",2.433,-0.0398481055291044,-1.90566725324675
"75","drop_disp",2.467,-0.0397957210388834,-1.93285639615339
"76","drop_disp",2.5,-0.0399124248941587,-1.95928340303873
"77","drop_disp",2.533,-0.0401836796362885,-1.98574402414612
"78","drop_disp",2.567,-0.0406122769116644,-2.0130381096718
"79","drop_disp",2.6,-0.0411595010634137,-2.03955674160019
"80","drop_disp",2.633,-0.0418215292421541,-2.06609902931444
"81","drop_disp",2.667,-0.042607520103825,-2.09346709374182
"82","drop_disp",2.7,-0.0434547390321441,-2.12004801094635
"83","drop_disp",2.733,-0.0443682087023474,-2.14664362135008
"84","drop_disp",2.767,-0.045360657727087,-2.17405772897016
"85","drop_disp",2.8,-0.046356094356066,-2.20067518175008
"86","drop_disp",2.833,-0.0473659517976411,-2.22729975668486
"87","drop_disp",2.867,-0.0484037291446107,-2.25473622949941
"88","drop_disp",2.9,-0.0493916432576018,-2.28136850010792
"89","drop_disp",2.933,-0.0503447118041181,-2.30800139112116
"90","drop_disp",2.967,-0.0512746222413241,-2.33543983680447
"91","drop_disp",3,-0.0521126026925294,-2.3620677257615
"92","drop_disp",3.033,-0.0528743059760854,-2.38869004516369
"93","drop_disp",3.067,-0.0535674765467615,-2.41611105196128
"94","drop_disp",3.1,-0.0541413279297201,-2.44271552296683
"95","drop_disp",3.133,-0.0546094145596873,-2.46930784881158
